,date,open,high,low,close,volume,adj_factor
524,2019-05-02,2.416049603174603,2.4255992063492062,2.358751984126984,2.4065,2533,0.9549603174603174
525,2019-05-03,2.4065,2.4065,2.4065,2.4065,139,0.9549603174603174
526,2019-05-06,2.396897570850202,2.425545748987854,2.3109530364372466,2.3587,6255,0.9549392712550606
527,2019-05-07,2.2441,2.2441,2.2441,2.2441,460,0.9549361702127659
528,2019-05-08,2.3510528510638298,2.3510528510638298,2.2441,2.2441,1282,0.9549361702127659
529,2019-05-10,2.3968942527812356,2.3968942527812356,2.368246114301779,2.3777,1054,0.9549379493152335
530,2019-05-13,2.3384,2.3384,2.3384,2.3384,126,0.9549556907746968
531,2019-05-14,2.3384,2.3384,2.3384,2.3384,46,0.9549556907746968
532,2019-05-16,2.3395922746781115,2.3395922746781115,2.225,2.225,1413,0.9549356223175965
533,2019-05-17,2.225,2.225,2.225,2.225,21,0.9549356223175965
534,2019-05-21,2.1763441592920354,2.396938938053097,2.1582,2.1582,15624,0.9549557522123894
535,2019-05-22,2.1391089430894312,2.3492,2.1391089430894312,2.3492,1074,0.954959349593496
536,2019-05-23,2.3492,2.3492,2.3492,2.3492,4,0.954959349593496
537,2019-05-24,2.3109553784860557,2.3969,2.3109553784860557,2.3969,680,0.9549402390438247
538,2019-05-28,2.3257,2.3257,2.3257,2.3257,105,0.9549560647121622
539,2019-05-31,2.387351536671973,2.387351536671973,2.3396045059385333,2.3397,800,0.9549406146687891
540,2019-06-03,2.3395768076109937,2.3395768076109937,2.188214334038055,2.2585,849,0.954968287526427
541,2019-06-04,2.2585,2.2585,2.2585,2.2585,16,0.954968287526427
542,2019-06-06,2.3014024489795917,2.3396,2.3014024489795917,2.3396,313,0.954938775510204
543,2019-06-07,2.3396,2.3396,2.3396,2.3396,528,0.954938775510204
544,2019-06-10,2.215457959183673,2.3396,2.215457959183673,2.3396,578,0.954938775510204
545,2019-06-11,2.215457959183673,2.3396,2.196359183673469,2.3396,3126,0.954938775510204
546,2019-06-12,2.2823520491803277,2.3301,2.2823520491803277,2.3301,1247,0.9549590163934426
547,2019-06-13,2.3301,2.3301,2.3301,2.3301,1,0.9549590163934426
548,2019-06-14,2.1486486486486482,2.3014414414414412,2.1009009009009008,2.1306,6182,0.9549549549549549
549,2019-06-17,2.225003765690377,2.2823,2.225003765690377,2.2823,1009,0.9549372384937239
550,2019-06-18,2.349149387755102,2.349149387755102,2.139062857142857,2.3396,6248,0.954938775510204
551,2019-06-19,2.3683,2.3683,2.330101612903226,2.3683,2536,0.9549596774193548
552,2019-06-20,2.3587504032258066,2.3683,2.3587504032258066,2.3683,1492,0.9549596774193548
553,2019-06-21,2.3969,2.3969,2.3959450597609564,2.3969,1228,0.9549402390438247
554,2019-06-24,2.23456015936255,2.3969,2.23456015936255,2.3969,610,0.9549402390438247
555,2019-06-25,2.396898795180723,2.396898795180723,2.3778,2.3778,403,0.9549397590361446
556,2019-06-26,2.3778,2.3778,2.3778,2.3778,85,0.9549397590361446
557,2019-06-27,2.377801195219124,2.4159988047808763,2.377801195219124,2.3969,1833,0.9549402390438247
558,2019-06-28,2.3396,2.377797551020408,2.3396,2.3396,605,0.954938775510204
559,2019-07-01,2.3205487500000004,2.3205487500000004,2.2919,2.2919,530,0.9549583333333334
560,2019-07-02,2.215516687790452,2.282364174059992,2.212938284748627,2.2604,2366,0.9549640895648501
561,2019-07-03,2.3682618967262905,2.3682618967262905,2.2636,2.2636,1293,0.954944313196085
562,2019-07-05,2.1677075313807532,2.291849372384937,2.1677075313807532,2.2823,3212,0.9549372384937239
563,2019-07-08,2.330048132780083,2.330048132780083,2.3014,2.3014,473,0.9549377593360996
564,2019-07-09,2.3014,2.3014,2.3014,2.3014,1,0.9549377593360996
565,2019-07-10,2.2297720524017466,2.3013921397379913,2.158151965065502,2.1868,2449,0.9549344978165938
566,2019-07-11,2.2393213973799124,2.2393213973799124,2.1868,2.1868,862,0.9549344978165938
567,2019-07-12,2.282293449781659,2.282293449781659,2.1868,2.1868,1290,0.9549344978165938
568,2019-07-15,2.1868181620682163,2.201619769715403,2.1868181620682163,2.1978,1738,0.9549424288507495
569,2019-07-16,2.1486735993208828,2.2727236884550086,2.1486735993208828,2.2499,1699,0.9549660441426145
570,2019-07-17,2.291850622406639,2.3014,2.291850622406639,2.3014,429,0.9549377593360996
571,2019-07-18,2.3014,2.3014,2.3014,2.3014,132,0.9549377593360996
572,2019-07-22,2.3205316956890636,2.3636,2.3205316956890636,2.3636,1526,0.9549513150983799
573,2019-07-23,2.3587504032258066,2.3683,2.3492008064516128,2.3683,1659,0.9549596774193548
574,2019-07-24,2.2059,2.2059,2.2059,2.2059,549,0.954935064935065
575,2019-07-26,2.2775201298701298,2.2775201298701298,2.2059,2.2059,691,0.954935064935065
576,2019-07-29,2.377849596774194,2.377849596774194,2.255423766129032,2.3683,672,0.9549596774193548
577,2019-07-30,2.299537966101695,2.3682949152542374,2.2441504237288137,2.2537,3213,0.9549576271186441
578,2019-07-31,2.3682417021276594,2.3682417021276594,2.2441,2.2441,2367,0.9549361702127659
579,2019-08-01,2.2441,2.2441,2.2441,2.2441,877,0.9549361702127659
580,2019-08-02,2.2441,2.2441,2.2441,2.2441,837,0.9549361702127659
581,2019-08-05,2.1338760341151386,2.2394,2.1338760341151386,2.2394,1160,0.9549680170575692
582,2019-08-06,2.2173538116591933,2.282289237668162,2.0244573991031394,2.1295,8601,0.9549327354260091
583,2019-08-07,2.2631069958506225,2.3299526390041496,2.2631069958506225,2.3014,1021,0.9549377593360996
584,2019-08-08,2.3587479338842976,2.3587479338842976,2.311,2.311,774,0.9549586776859504
585,2019-08-09,2.14865625,2.3109991666666665,2.14865625,2.2919,1194,0.9549583333333334
586,2019-08-12,2.339601214574899,2.3587,2.339601214574899,2.3587,281,0.9549392712550606
587,2019-08-13,2.3587441860465117,2.377843329253366,2.3406,2.3406,1388,0.9549571603427172
588,2019-08-14,2.148653846153846,2.2823478632478635,2.148653846153846,2.2346,1540,0.954957264957265
589,2019-08-15,2.282301244813278,2.3014,2.282301244813278,2.3014,365,0.9549377593360996
590,2019-08-16,2.3014,2.3014,2.3014,2.3014,48,0.9549377593360996
591,2019-08-19,2.2919,2.2919,2.2919,2.2919,322,0.9549583333333334
592,2019-08-20,2.287459135802469,2.391929382716049,2.250503024691358,2.3205,13825,0.9549382716049382
593,2019-08-21,2.272762162162162,2.4733,2.272762162162162,2.4733,16269,0.954942084942085
594,2019-08-22,2.5269712150943398,2.5306,2.5269712150943398,2.5306,558,0.9549433962264152
595,2019-08-23,2.568776824034335,2.67,2.473283261802575,2.67,3521,0.9549356223175967
596,2019-08-26,2.5974505494505498,2.607,2.482857142857143,2.607,4273,0.954945054945055
597,2019-08-27,2.6213718045112784,2.664345112781955,2.5402,2.5402,1555,0.9549624060150376
598,2019-08-28,2.6452048014341947,2.658383078062278,2.4503,2.4503,1679,0.9549475817451966
599,2019-08-29,2.4447058823529413,2.712095588235294,2.4447058823529413,2.5975,5388,0.9549632352941176
600,2019-08-30,2.4542480158730156,2.626140873015873,2.3492023809523808,2.4065,10073,0.9549603174603174
601,2019-09-03,2.3014114942528736,2.5305977011494254,2.3014114942528736,2.4924,3437,0.9549425287356322
602,2019-09-04,2.7215489481481474,2.7215489481481474,2.5784,2.5784,300,0.9549629629629628
603,2019-09-05,2.5784,2.5784,2.5784,2.5784,120,0.9549629629629628
604,2019-09-06,2.6261,2.6261,2.6261,2.6261,381,0.9549454545454545
605,2019-09-09,2.6261,2.6261,2.6261,2.6261,7,0.9549454545454545
606,2019-09-11,2.4351,2.4351,2.4351,2.4351,116,0.9549411764705882
607,2019-09-12,2.6929970802919705,2.6929970802919705,2.6166,2.6166,992,0.954963503649635
608,2019-09-13,2.6127801459854014,2.6166,2.5545273722627733,2.6166,2216,0.954963503649635
609,2019-09-16,2.616549450549451,2.616549450549451,2.43510989010989,2.607,3139,0.954945054945055
610,2019-09-17,2.6166,2.6166,2.5306532846715326,2.6166,1873,0.954963503649635
611,2019-09-18,2.616603521126761,2.7121,2.578404929577465,2.7121,3073,0.9549647887323944
612,2019-09-19,2.6356962406015034,2.7789406015037597,2.492451879699248,2.5402,3645,0.9549624060150376
613,2019-09-20,2.817073705179283,2.817073705179283,2.3969,2.3969,7068,0.9549402390438247
614,2019-09-23,2.5688518248175183,2.626149635036496,2.5593021897810218,2.6166,2638,0.954963503649635
615,2019-09-24,2.5783984962406015,2.616596992481203,2.5067763157894736,2.5402,1885,0.9549624060150376
616,2019-09-25,2.515709342960289,2.6547494584837543,2.515709342960289,2.6452,1004,0.9549458483754513
617,2019-09-26,2.6452,2.6452,2.6452,2.6452,114,0.9549458483754513
618,2019-10-01,2.4988,2.4988,2.4988,2.4988,746,0.9549432491305845
619,2019-10-02,2.4828968253968253,2.5974920634920635,2.4065,2.4065,1921,0.9549603174603174
620,2019-10-03,2.4065,2.4065,2.4065,2.4065,286,0.9549603174603174
621,2019-10-04,2.5306382301448354,2.5306382301448354,2.4,2.4,4310,0.9549578226961642
622,2019-10-07,2.3969495999999997,2.454533688,2.3874,2.3874,1952,0.95496
623,2019-10-08,2.38741603402361,2.4026,2.38741603402361,2.4026,1860,0.954966413609444
624,2019-10-09,2.4026,2.4026,2.4026,2.4026,127,0.954966413609444
625,2019-10-10,2.3874,2.3874,2.3874,2.3874,225,0.95496
626,2019-10-11,2.4156191999999996,2.4351,2.4156191999999996,2.4351,1300,0.9549411764705882
627,2019-10-14,2.3874,2.3874,2.3874,2.3874,1591,0.95496
628,2019-10-15,2.2537016666666667,2.320166766666667,2.20595375,2.2919,6521,0.9549583333333334
629,2019-10-16,2.196360323886639,2.3587,2.177261538461538,2.3587,3556,0.9549392712550606
630,2019-10-17,2.40649756097561,2.40649756097561,2.3492,2.3492,451,0.954959349593496
631,2019-10-18,2.2593398639999998,2.3874,2.2305000720000003,2.3874,910,0.95496
632,2019-10-21,2.253708519627548,2.339655030969277,2.1868612330284263,2.3281,4962,0.9549612371303171
633,2019-10-22,2.2095247466666668,2.349136,2.1486,2.1486,10606,0.9549333333333334
634,2019-10-23,2.2440960698689953,2.2440960698689953,2.0817572052401747,2.1868,4021,0.9549344978165938
635,2019-10-24,2.1868,2.1868,2.1868,2.1868,31,0.9549344978165938
636,2019-10-25,2.1008493150684933,2.1008493150684933,2.034004109589041,2.0913,1843,0.954931506849315
637,2019-10-28,2.081797169811321,2.119995283018868,1.9290047169811322,2.0245,2317,0.9549528301886793
638,2019-10-29,2.1486,2.1486,2.024458666666667,2.1486,1615,0.9549333333333334
639,2019-10-30,2.024458666666667,2.1486,2.014909333333333,2.1486,1654,0.9549333333333334
640,2019-10-31,2.1772466367713004,2.1772466367713004,2.1295,2.1295,4645,0.9549327354260091
641,2019-11-01,2.0149808698711467,2.186779475790492,2.0149808698711467,2.1715,674,0.9549672369057567
642,2019-11-04,2.234539726027397,2.234539726027397,2.0149054794520547,2.0913,5971,0.954931506849315
643,2019-11-05,2.1772991150442476,2.1772991150442476,2.0054070796460177,2.1582,4781,0.9549557522123894
644,2019-11-06,2.1008877551020406,2.1008877551020406,1.8573757653061225,1.8717,9262,0.9549489795918367
645,2019-11-07,1.8716911055862804,1.8821,1.8143944390887412,1.8821,4120,0.9549444416256533
646,2019-11-08,1.771478371360698,1.8622009833710842,1.7285045025136732,1.7286,5877,0.9549748632672227
647,2019-11-11,1.8144353466609953,1.833534666099532,1.7284884091875798,1.7961,3694,0.9549659719268396
648,2019-11-12,1.7380357549533136,1.8335322250056934,1.5854323958096104,1.6773,11002,0.9549647005237987
649,2019-11-13,1.6806826666666665,1.71888,1.4324,1.4324,4710,0.9549333333333333
650,2019-11-14,1.629123375,1.632943125,1.5279,1.5279,1761,0.9549375
651,2019-11-15,1.6234514285714285,1.6712,1.6234514285714285,1.6712,13205,0.9549714285714286
652,2019-11-18,1.6711942675159235,1.6711942675159235,1.4993,1.4993,3287,0.954968152866242
653,2019-11-19,1.5279069767441862,1.6520494186046513,1.5279069767441862,1.6425,6395,0.9549418604651163
654,2019-11-20,1.6902109947643982,1.8239,1.6711125654450263,1.8239,1705,0.9549214659685865
655,2019-11-21,1.7093605,1.9099,1.3942269999999999,1.9099,3576,0.95495
656,2019-11-22,1.909846153846154,1.909846153846154,1.7188615384615387,1.8621,3900,0.954923076923077
657,2019-11-25,1.8334896551724136,1.8334896551724136,1.6616,1.6616,5462,0.9549425287356321
658,2019-11-26,1.8143816910640156,1.8143816910640156,1.7483,1.7483,757,0.9549377321389556
659,2019-11-27,1.5565684999999998,1.9099,1.5565684999999998,1.9099,824,0.95495
660,2019-11-29,1.5566039548022597,1.6915414632768362,1.527954802259887,1.6903,6178,0.9549717514124293
661,2019-12-02,1.7475945454545458,1.7475945454545458,1.5757,1.5757,5262,0.9549696969696971
662,2019-12-03,1.413358659217877,1.7284994413407824,1.413358659217877,1.7094,4443,0.9549720670391062
663,2019-12-04,1.6233684210526316,1.7093114551083592,1.4419331269349847,1.5422,11203,0.9549226006191951
